HARDWARE

"   export MPI_TYPE_MAX=32768"
"   export MPI_IB_RAILS=2"
"   export MPI_IB_IMM_UPGRADE=false"
"   export MPI_CONNECTIONS_THRESHOLD=0"
"   export MPI_IB_DCIS=2"
"   export MPI_IB_HYPER_LAZY=false"
"   ulimit -s unlimited"

" BIOS settings:"
"   AMI BIOS version SAED7177, 07/17/2017"

" Job Placement:"
"   Each MPI job was assigned to a topologically compact set"
"   of nodes."

" Additional notes regarding interconnect:"
"   The Infiniband network consists of two independent planes,"
"   with half the switches in the system allocated to each plane."
"   I/O traffic is restricted to one plane, while MPI traffic can"
"   use both planes."

"Base Compiler Invocation"
104.milc," icc"," icc"
107.leslie3d," ifort"," ifort"
113.GemsFDTD," ifort"," ifort"
115.fds4," icc"," ifort"," ifort"
121.pop2," icc"," ifort"," ifort"
122.tachyon," icc"," icc"
126.lammps," icpc"," icpc"
127.wrf2," icc"," ifort"," ifort"
128.GAPgeofem," icc"," ifort"," icc"," ifort"
129.tera_tf," ifort"," ifort"
130.socorro," icc"," ifort"," ifort"
132.zeusmp2," icc"," ifort"," ifort"
137.lu," ifort"," ifort"

"Base Portability Flags"
104.milc
107.leslie3d
113.GemsFDTD
115.fds4
121.pop2," -DSPEC_MPI_CASE_FLAG"
122.tachyon
126.lammps
127.wrf2," -DSPEC_MPI_CASE_FLAG"," -DSPEC_MPI_LINUX"
128.GAPgeofem
129.tera_tf
130.socorro," -assume nostd_intent_in"
132.zeusmp2
137.lu

"Base Optimization Flags"
104.milc," -O3"," -xCORE-AVX512"," -no-prec-div"," -ipo"
107.leslie3d," -O3"," -xCORE-AVX512"," -no-prec-div"," -ipo"
113.GemsFDTD," -O3"," -xCORE-AVX512"," -no-prec-div"," -ipo"
115.fds4," -O3"," -xCORE-AVX512"," -no-prec-div"," -ipo"," -O3"," -xCORE-AVX512"," -no-prec-div"," -ipo"
121.pop2," -O3"," -xCORE-AVX512"," -no-prec-div"," -ipo"," -O3"," -xCORE-AVX512"," -no-prec-div"," -ipo"
122.tachyon," -O3"," -xCORE-AVX512"," -no-prec-div"," -ipo"
126.lammps," -O3"," -xCORE-AVX512"," -no-prec-div"," -ansi-alias"," -ipo"
127.wrf2," -O3"," -xCORE-AVX512"," -no-prec-div"," -ipo"," -O3"," -xCORE-AVX512"," -no-prec-div"," -ipo"
128.GAPgeofem," -O3"," -xCORE-AVX512"," -no-prec-div"," -ipo"," -O3"," -xCORE-AVX512"," -no-prec-div"," -ipo"
129.tera_tf," -O3"," -xCORE-AVX512"," -no-prec-div"," -ipo"
130.socorro," -O3"," -xCORE-AVX512"," -no-prec-div"," -ipo"," -O3"," -xCORE-AVX512"," -no-prec-div"," -ipo"
132.zeusmp2," -O3"," -xCORE-AVX512"," -no-prec-div"," -ipo"," -O3"," -xCORE-AVX512"," -no-prec-div"," -ipo"
137.lu," -O3"," -xCORE-AVX512"," -no-prec-div"," -ipo"

"Base Other Flags"
104.milc," -lmpi"
107.leslie3d," -lmpi"
113.GemsFDTD," -lmpi"
115.fds4," -lmpi"
121.pop2," -lmpi"
122.tachyon," -lmpi"
126.lammps," -lmpi"
127.wrf2," -lmpi"
128.GAPgeofem," -lmpi"
129.tera_tf," -lmpi"
130.socorro," -lmpi"
132.zeusmp2," -lmpi"
137.lu," -lmpi"

"Base Forbidden Flags"
104.milc
107.leslie3d
113.GemsFDTD
115.fds4
121.pop2
122.tachyon
126.lammps
127.wrf2
128.GAPgeofem
129.tera_tf
130.socorro
132.zeusmp2
137.lu

"Base Unknown Flags"
104.milc
107.leslie3d
113.GemsFDTD
115.fds4
121.pop2
122.tachyon
126.lammps
127.wrf2
128.GAPgeofem
129.tera_tf
130.socorro
132.zeusmp2
137.lu

"Peak Compiler Invocation"
104.milc
107.leslie3d
113.GemsFDTD
115.fds4
121.pop2
122.tachyon
126.lammps
127.wrf2
128.GAPgeofem
129.tera_tf
130.socorro
132.zeusmp2
137.lu

"Peak Portability Flags"
104.milc
107.leslie3d
113.GemsFDTD
115.fds4
121.pop2
122.tachyon
126.lammps
127.wrf2
128.GAPgeofem
129.tera_tf
130.socorro
132.zeusmp2
137.lu

"Peak Optimization Flags"
104.milc
107.leslie3d
113.GemsFDTD
115.fds4
121.pop2
122.tachyon
126.lammps
127.wrf2
128.GAPgeofem
129.tera_tf
130.socorro
132.zeusmp2
137.lu

"Peak Other Flags"
104.milc
107.leslie3d
113.GemsFDTD
115.fds4
121.pop2
122.tachyon
126.lammps
127.wrf2
128.GAPgeofem
129.tera_tf
130.socorro
132.zeusmp2
137.lu

"Peak Forbidden Flags"
104.milc
107.leslie3d
113.GemsFDTD
115.fds4
121.pop2
122.tachyon
126.lammps
127.wrf2
128.GAPgeofem
129.tera_tf
130.socorro
132.zeusmp2
137.lu

"Peak Unknown Flags"
104.milc
107.leslie3d
113.GemsFDTD
115.fds4
121.pop2
122.tachyon
126.lammps
127.wrf2
128.GAPgeofem
129.tera_tf
130.socorro
132.zeusmp2
137.lu
----------------
"For questions about","this result, please","contact the tester.",
"For other inquiries,","please contact",webmaster@spec.org.,
"Copyright 2006-2010 Standard","Performance Evaluation",Corporation,
"Tested with SPEC MPI2007 ","v2.0.1.  Report","generated on ","Wed Oct 25 17:11:48 2017","by SPEC MPI2007 CSV","formatter v1463."
"Originally published on ","25 October 2017."
